wsi,has_angiogenesis,angiogenesis_path,has_cell_cycle,cell_cycle_path,has_epithelial_mesenchymal_transition,epithelial_mesenchymal_transition_path,has_immunosuppression,immunosuppression_path,has_t_cell_mediated_cytotoxicity,t_cell_mediated_cytotoxicity_path
TCGA-A8-A07E-01A-01-BS1.8abb7f07-0836-454b-9461-a86ada8f2188,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-A8-A07E-01A-01-BS1.8abb7f07-0836-454b-9461-a86ada8f2188,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A8-A07E-01A-01-BS1.8abb7f07-0836-454b-9461-a86ada8f2188,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-A8-A07E-01A-01-BS1.8abb7f07-0836-454b-9461-a86ada8f2188,0,,0,
TCGA-BH-A1EY-01A-01-TSA.ccf39db7-4c9d-41a0-a961-b2819792db71,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-BH-A1EY-01A-01-TSA.ccf39db7-4c9d-41a0-a961-b2819792db71,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-BH-A1EY-01A-01-TSA.ccf39db7-4c9d-41a0-a961-b2819792db71,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-BH-A1EY-01A-01-TSA.ccf39db7-4c9d-41a0-a961-b2819792db71
TCGA-AN-A0FX-01A-01-TS1.3d90ed8a-1940-40b6-ac19-a242ee8eaa10,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-AN-A0FX-01A-01-TS1.3d90ed8a-1940-40b6-ac19-a242ee8eaa10,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-AN-A0FX-01A-01-TS1.3d90ed8a-1940-40b6-ac19-a242ee8eaa10,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-AN-A0FX-01A-01-TS1.3d90ed8a-1940-40b6-ac19-a242ee8eaa10,0,,0,
TCGA-BH-A0BO-01A-02-BSB.984c099a-27b1-4584-8c84-0ff358b7610e,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-BH-A0BO-01A-02-BSB.984c099a-27b1-4584-8c84-0ff358b7610e,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-BH-A0BO-01A-02-BSB.984c099a-27b1-4584-8c84-0ff358b7610e,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-BH-A0BO-01A-02-BSB.984c099a-27b1-4584-8c84-0ff358b7610e
TCGA-E9-A1NH-01A-01-TSA.c377b9a0-f87e-419b-9b59-13809c8b5855,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-E9-A1NH-01A-01-TSA.c377b9a0-f87e-419b-9b59-13809c8b5855,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-E9-A1NH-01A-01-TSA.c377b9a0-f87e-419b-9b59-13809c8b5855,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-E9-A1NH-01A-01-TSA.c377b9a0-f87e-419b-9b59-13809c8b5855
TCGA-EW-A6S9-01A-02-TS2.C421885C-98C3-45B9-B01B-49779B87922C,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-EW-A6S9-01A-02-TS2.C421885C-98C3-45B9-B01B-49779B87922C,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-EW-A6S9-01A-02-TS2.C421885C-98C3-45B9-B01B-49779B87922C,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-EW-A6S9-01A-02-TS2.C421885C-98C3-45B9-B01B-49779B87922C,0,,0,
TCGA-AR-A255-01A-01-TSA.85414c8e-dc54-4ae2-80dd-c58db439c5c7,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-AR-A255-01A-01-TSA.85414c8e-dc54-4ae2-80dd-c58db439c5c7,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-AR-A255-01A-01-TSA.85414c8e-dc54-4ae2-80dd-c58db439c5c7,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-AR-A255-01A-01-TSA.85414c8e-dc54-4ae2-80dd-c58db439c5c7
TCGA-AC-A8OS-01A-01-TS1.31C88D4F-7621-4B24-83CC-8FD69EC72933,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-AC-A8OS-01A-01-TS1.31C88D4F-7621-4B24-83CC-8FD69EC72933,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/epithelial_mesenchymal_transition/TCGA-AC-A8OS-01A-01-TS1.31C88D4F-7621-4B24-83CC-8FD69EC72933,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-AC-A8OS-01A-01-TS1.31C88D4F-7621-4B24-83CC-8FD69EC72933
TCGA-BH-A0BW-11A-01-TSA.a70c68c4-87db-48b3-ab77-c82a3f3e8c73,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/angiogenesis/TCGA-BH-A0BW-11A-01-TSA.a70c68c4-87db-48b3-ab77-c82a3f3e8c73,0,,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-BH-A0BW-11A-01-TSA.a70c68c4-87db-48b3-ab77-c82a3f3e8c73,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-BH-A0BW-11A-01-TSA.a70c68c4-87db-48b3-ab77-c82a3f3e8c73
TCGA-E2-A1LH-01A-01-TS1.e49c714b-f97e-4643-805a-9fad366d64bf,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-E2-A1LH-01A-01-TS1.e49c714b-f97e-4643-805a-9fad366d64bf,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-E2-A1LH-01A-01-TS1.e49c714b-f97e-4643-805a-9fad366d64bf,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-E2-A1LH-01A-01-TS1.e49c714b-f97e-4643-805a-9fad366d64bf
TCGA-A2-A25F-01A-01-TSA.3c7665d4-4d6f-4540-9d4c-d57378c1849e,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A25F-01A-01-TSA.3c7665d4-4d6f-4540-9d4c-d57378c1849e,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A25F-01A-01-TSA.3c7665d4-4d6f-4540-9d4c-d57378c1849e,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A25F-01A-01-TSA.3c7665d4-4d6f-4540-9d4c-d57378c1849e
TCGA-E9-A3QA-01A-06-TSF.F55E055A-2F25-4C59-88CF-BD574F7A6192,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-E9-A3QA-01A-06-TSF.F55E055A-2F25-4C59-88CF-BD574F7A6192,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-E9-A3QA-01A-06-TSF.F55E055A-2F25-4C59-88CF-BD574F7A6192,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-E9-A3QA-01A-06-TSF.F55E055A-2F25-4C59-88CF-BD574F7A6192
TCGA-A2-A0EQ-01A-01-BSA.fa7a323e-2939-4941-a56f-3b7352b16050,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A0EQ-01A-01-BSA.fa7a323e-2939-4941-a56f-3b7352b16050,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A0EQ-01A-01-BSA.fa7a323e-2939-4941-a56f-3b7352b16050,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A0EQ-01A-01-BSA.fa7a323e-2939-4941-a56f-3b7352b16050
TCGA-A2-A0SX-01A-01-TSA.3830b6f0-c05a-4d09-a1bc-c7018bc5e458,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A0SX-01A-01-TSA.3830b6f0-c05a-4d09-a1bc-c7018bc5e458,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A0SX-01A-01-TSA.3830b6f0-c05a-4d09-a1bc-c7018bc5e458,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A0SX-01A-01-TSA.3830b6f0-c05a-4d09-a1bc-c7018bc5e458
TCGA-AR-A0U4-01A-01-BSA.abebefec-9cf4-47c8-8c70-a7b17dc97171,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-AR-A0U4-01A-01-BSA.abebefec-9cf4-47c8-8c70-a7b17dc97171,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-AR-A0U4-01A-01-BSA.abebefec-9cf4-47c8-8c70-a7b17dc97171,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-AR-A0U4-01A-01-BSA.abebefec-9cf4-47c8-8c70-a7b17dc97171
TCGA-B6-A0RT-01A-02-MSB.024acade-8422-4ed5-9bcc-129fd9423bb3,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-B6-A0RT-01A-02-MSB.024acade-8422-4ed5-9bcc-129fd9423bb3,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-B6-A0RT-01A-02-MSB.024acade-8422-4ed5-9bcc-129fd9423bb3,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-B6-A0RT-01A-02-MSB.024acade-8422-4ed5-9bcc-129fd9423bb3
TCGA-A8-A07U-01A-01-MS1.92764161-0edd-431b-a770-259c8e240364,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A8-A07U-01A-01-MS1.92764161-0edd-431b-a770-259c8e240364,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A8-A07U-01A-01-MS1.92764161-0edd-431b-a770-259c8e240364,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A8-A07U-01A-01-MS1.92764161-0edd-431b-a770-259c8e240364
TCGA-EW-A6SD-01A-01-TS1.7DCEC4B4-086D-4694-AB4F-9091A8A20205,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-EW-A6SD-01A-01-TS1.7DCEC4B4-086D-4694-AB4F-9091A8A20205,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-EW-A6SD-01A-01-TS1.7DCEC4B4-086D-4694-AB4F-9091A8A20205,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-EW-A6SD-01A-01-TS1.7DCEC4B4-086D-4694-AB4F-9091A8A20205
TCGA-AR-A0U4-01A-01-TSA.e671596e-6974-40ec-8013-07cd699843d6,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-AR-A0U4-01A-01-TSA.e671596e-6974-40ec-8013-07cd699843d6,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-AR-A0U4-01A-01-TSA.e671596e-6974-40ec-8013-07cd699843d6,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-AR-A0U4-01A-01-TSA.e671596e-6974-40ec-8013-07cd699843d6
TCGA-A2-A0SX-01A-01-BSA.7c3c820b-1ddc-4a92-a59d-7ac2df9a7313,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A0SX-01A-01-BSA.7c3c820b-1ddc-4a92-a59d-7ac2df9a7313,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A0SX-01A-01-BSA.7c3c820b-1ddc-4a92-a59d-7ac2df9a7313,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A0SX-01A-01-BSA.7c3c820b-1ddc-4a92-a59d-7ac2df9a7313
TCGA-E2-A14X-01A-01-TSA.8d861810-a681-4877-bccd-aa0f83074a2a,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-E2-A14X-01A-01-TSA.8d861810-a681-4877-bccd-aa0f83074a2a,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-E2-A14X-01A-01-TSA.8d861810-a681-4877-bccd-aa0f83074a2a,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-E2-A14X-01A-01-TSA.8d861810-a681-4877-bccd-aa0f83074a2a
TCGA-A2-A3XX-01A-02-TSB.01B489E3-2FE7-4ED4-AF28-04850E1FD9FF,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A3XX-01A-02-TSB.01B489E3-2FE7-4ED4-AF28-04850E1FD9FF,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A3XX-01A-02-TSB.01B489E3-2FE7-4ED4-AF28-04850E1FD9FF,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A3XX-01A-02-TSB.01B489E3-2FE7-4ED4-AF28-04850E1FD9FF
TCGA-AO-A0JC-01A-01-TSA.261a41f2-e0b3-4c3b-bd16-ce6a61d1454c,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-AO-A0JC-01A-01-TSA.261a41f2-e0b3-4c3b-bd16-ce6a61d1454c,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-AO-A0JC-01A-01-TSA.261a41f2-e0b3-4c3b-bd16-ce6a61d1454c,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-AO-A0JC-01A-01-TSA.261a41f2-e0b3-4c3b-bd16-ce6a61d1454c
TCGA-AO-A0JC-01A-01-BSA.2a81630f-81ee-4c33-ba26-0e825cfa5f72,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-AO-A0JC-01A-01-BSA.2a81630f-81ee-4c33-ba26-0e825cfa5f72,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-AO-A0JC-01A-01-BSA.2a81630f-81ee-4c33-ba26-0e825cfa5f72,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-AO-A0JC-01A-01-BSA.2a81630f-81ee-4c33-ba26-0e825cfa5f72
TCGA-BH-A0B9-01A-01-BSA.f1673d45-8491-4821-87e3-62e7cbcb2994,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-BH-A0B9-01A-01-BSA.f1673d45-8491-4821-87e3-62e7cbcb2994,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-BH-A0B9-01A-01-BSA.f1673d45-8491-4821-87e3-62e7cbcb2994,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-BH-A0B9-01A-01-BSA.f1673d45-8491-4821-87e3-62e7cbcb2994
TCGA-BH-A0B9-01A-01-TSA.9a22384b-3086-4792-9d69-d2a5f8fdd8c7,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-BH-A0B9-01A-01-TSA.9a22384b-3086-4792-9d69-d2a5f8fdd8c7,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-BH-A0B9-01A-01-TSA.9a22384b-3086-4792-9d69-d2a5f8fdd8c7,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-BH-A0B9-01A-01-TSA.9a22384b-3086-4792-9d69-d2a5f8fdd8c7
TCGA-A2-A0SW-01A-01-TSA.dff06b29-6dfc-4d17-8b78-0ef50f9aa985,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A0SW-01A-01-TSA.dff06b29-6dfc-4d17-8b78-0ef50f9aa985,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A0SW-01A-01-TSA.dff06b29-6dfc-4d17-8b78-0ef50f9aa985,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A0SW-01A-01-TSA.dff06b29-6dfc-4d17-8b78-0ef50f9aa985
TCGA-A2-A0ST-01A-01-TSA.8e2979c6-24f8-4dcf-8439-1da07dbc6a9b,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/cell_cycle/TCGA-A2-A0ST-01A-01-TSA.8e2979c6-24f8-4dcf-8439-1da07dbc6a9b,0,,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/immunosuppression/TCGA-A2-A0ST-01A-01-TSA.8e2979c6-24f8-4dcf-8439-1da07dbc6a9b,1,/autofs/space/crater_001/projects/breast-cancer-pathology/analysis/heatmaps/pos/t_cell_mediated_cytotoxicity/TCGA-A2-A0ST-01A-01-TSA.8e2979c6-24f8-4dcf-8439-1da07dbc6a9b
